FIP,Geography,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,
48269,King County (TX),85.95105743,69.97924042,64.81446075,64.8081131,62.39123917,56.72257996,43.52539063,50.14202118,67.74806976,57.52037048,55.16373062,67.48055267,77.02330017,56.37445068,66.51422119,31.75427055,32.11175156,38.39870071,38.10651016,50.3996315,13.98491955,14.76636982,16.26795006,12.33300972,
48271,Kinney County (TX),48.2288208,45.99203873,45.51438141,47.96678162,47.6770401,50.33747864,52.34173965,57.65684891,59.25579834,62.42142868,71.38934326,72.37297821,77.6901474,80.07328033,88.70535278,89.73407745,85.32666779,93.24698639,94.29743958,99.07466125,105.1785507,110.4323502,113.8976288,120.2289581,
48273,Kleberg County (TX),824.2749023,856.8571167,893.9014893,989.7192993,1036.408203,1074.747803,1070.502441,1090.208984,1131.387329,1089.805176,1075.015869,1148.829956,1109.314209,1149.498535,1212.759399,1233.57959,1240.357544,1325.306763,1361.837891,1401.812012,1415.829712,1483.37146,1535.063599,1543.184814,
48275,Knox County (TX),143.3503571,163.9190369,179.5737305,174.53862,181.5727234,188.0316925,189.2498627,211.3520508,214.782547,195.1623535,198.9139252,219.2177124,207.6411285,211.4472351,212.1805267,189.5469818,198.5576172,190.3076172,175.900177,165.4893036,164.9146271,163.7117767,173.684906,168.3789825,
48277,Lamar County (TX),1088.986084,1028.874756,1047.238403,1100.116699,1177.033203,1202.53833,1328.901245,1407.905029,1396.928711,1518.383301,1633.948364,1562.905518,1632.595825,1715.688965,1797.332764,1822.839355,1912.847656,2119.640137,2119.482666,1954.690063,2077.587402,2117.241943,2196.789551,2221.203613,
48279,Lamb County (TX),333.7212219,341.4085999,363.2484741,386.9290771,411.4285278,442.3500671,519.9901733,583.1544189,611.104248,595.7050781,604.4971924,633.87323,646.4974365,619.2567749,711.3137817,705.2442017,693.421936,722.407959,661.447998,672.8422241,698.7662354,655.7338257,687.4036255,698.4335938,
48281,Lampasas County (TX),164.8402405,158.2325592,164.8880615,187.175415,198.3704376,214.6231232,241.403244,256.3700867,267.9603882,297.829895,342.9310608,358.142334,463.0861206,486.0659485,507.3399658,524.5109253,495.8936768,467.0353088,451.5090027,434.7537537,462.7079773,447.5197449,455.3608398,450.231781,
48283,La Salle County (TX),77.02079773,78.4074707,78.63858795,84.34721375,84.17484283,83.60417175,96.46491241,115.5307922,122.215271,124.7764587,133.0775146,143.2867737,148.4572144,160.9091492,168.8339233,211.7670441,241.6043701,249.026413,256.3150635,263.8269653,316.4051208,412.3572083,439.8613586,585.7473755,
48285,Lavaca County (TX),321.2014771,321.8544617,324.408905,343.9548645,372.603241,397.8625183,427.6170044,460.1494141,483.7526245,527.5090942,554.0228882,530.1450806,546.1265869,591.2236938,634.6925049,680.7091675,679.2435913,719.3425903,721.7179565,683.8874512,737.5579834,731.22229,778.6544189,774.6248169,
48287,Lee County (TX),425.535675,456.2223206,497.5169373,532.4428101,558.314209,591.657959,597.2932739,680.7445679,702.6011963,686.9616089,668.0679932,670.2041626,660.3688965,667.7149048,701.4181519,700.0098877,737.3051147,784.8737183,783.8294678,738.2392578,825.8382568,922.9231567,972.7125854,1054.577271,
48289,Leon County (TX),205.9442749,228.5146484,232.5153809,235.0545197,258.2961731,267.8621521,289.8685608,315.8187561,352.6710815,412.6096802,487.2736206,507.5870361,522.8091431,524.2965698,561.8535767,578.2608643,565.2748413,584.8735962,614.980957,626.6828003,646.0849609,619.0994873,647.9351807,649.9866943,
48291,Liberty County (TX),906.043457,915.0734863,939.9408569,953.742981,1035.514404,1010.660645,1046.560059,1122.498657,1203.084961,1244.335327,1276.863159,1324.774902,1376.59729,1376.935913,1419.641479,1413.455322,1471.974609,1536.645264,1525.171631,1410.15625,1448.862549,1448.94397,1514.098877,1623.322754,
48293,Limestone County (TX),496.4504395,485.0906677,478.3502502,490.221283,511.7593689,544.8272705,577.2583008,600.0844116,606.4746094,646.836853,708.9052124,702.9228516,711.6584473,751.5127563,794.2207642,704.0841675,689.7283936,717.9608765,735.3735352,747.0170898,834.1478882,823.2821655,860.9537354,931.3543091,
48295,Lipscomb County (TX),64.45887756,60.38185883,66.8341217,70.69632721,78.92355347,92.45868683,100.2263565,116.2956314,110.5308228,108.9031296,123.5174332,126.2519531,133.4863129,146.0872345,184.9296265,174.2339935,196.5688934,226.4624634,241.4389648,217.7942505,255.7489319,280.2712097,311.212677,296.0069885,
48297,Live Oak County (TX),221.6862335,236.7142029,276.3247681,328.64328,320.2150879,288.9697571,275.986969,299.9694824,303.2388611,302.1152649,309.9225464,318.5635986,306.895813,322.6535645,335.813385,340.9108887,357.7124634,386.1740112,387.0085144,354.1470032,403.0605469,509.0025024,538.286438,667.2793579,
48299,Llano County (TX),187.1628571,182.9219971,185.831665,206.738678,228.5954895,245.0814209,271.091156,293.0666809,315.7207336,365.7880249,388.5445862,386.2264099,376.6032715,390.7607117,403.8217163,433.7712402,442.8607788,462.6304932,472.7990723,419.6835632,426.7202454,429.6204834,451.9198303,480.1040039,
48301,Loving County (TX),2.852610111,3.726520061,5.807779789,4.987450123,5.900129795,7.974170208,9.930919647,7.528969765,8.587499619,9.861390114,11.17510986,12.19598007,10.91327953,7.725130081,7.850289822,6.020500183,4.198200226,5.707689762,9.954460144,8.969659805,9.003970146,8.688980103,7.073750019,8.437310219,
48303,Lubbock County (TX),5920.205566,5659.789551,5787.422363,6052.436523,6278.370117,6597.446777,7180.494141,7458.399414,7752.154297,8324.057617,8925.999023,9029.254883,9089.78418,9388.464844,9659.292969,10019.68066,10326.05664,10536.76172,10730.51563,10478.08691,10949.20215,11187.53906,11485.05859,11762.61035,
48305,Lynn County (TX),206.9319458,249.5867462,295.6217957,312.8816833,302.7929382,345.4246521,339.9234009,418.5446167,411.8263245,358.7853699,314.1740417,286.8311157,343.2275085,306.8649597,290.2513428,292.454834,273.9546814,267.4049683,268.4451294,279.6471863,262.8614197,242.4838867,251.9283142,250.5897064,
48307,McCulloch County (TX),149.2882385,146.3697357,147.4610443,156.4791718,164.4844666,179.5858765,196.3341827,198.2292938,196.4718628,212.4790344,227.5925751,218.3813629,220.6686096,249.3192139,249.3754425,261.6246643,268.1320496,281.5307007,302.9295044,281.2757874,311.6607971,328.5776978,342.9162598,357.3576965,
48309,McLennan County (TX),5143.587891,4948.150391,5073.347656,5308.518066,5542.824707,5876.640625,6393.540039,6718.514648,6972.472656,7602.159668,8064.740723,7901.777832,8141.474609,8343.230469,8710.285156,8927.795898,9357.449219,9627.408203,9815.456055,9518.1875,10180.20801,10302.2627,10567.07129,10897.94922,
48311,McMullen County (TX),76.74269867,59.66822815,62.21773911,54.01620865,45.35826874,37.11919022,51.02389145,50.33475113,53.67671967,44.33438873,42.46609116,50.32057953,53.21281815,52.22002029,52.5628891,46.23889923,38.79130936,39.65332031,39.17544174,47.23709869,54.74716949,87.98999023,98.20117188,122.604393,
48313,Madison County (TX),444.4388733,540.871582,590.1398315,548.4523926,567.1746216,572.9053955,590.657959,685.4699097,708.8612061,692.4059448,678.9013062,801.8165283,843.5611572,730.1373291,670.5716553,564.8317871,528.1733398,539.4956665,512.8771362,656.1896973,668.2415771,612.9239502,644.3585815,654.1039429,
48315,Marion County (TX),143.609024,143.9537811,143.9322052,155.2487946,149.2639008,145.901123,148.2180023,147.6400757,143.5079956,152.3928375,151.8851929,146.7046967,147.644455,159.7541962,163.7235565,189.4033508,187.219696,204.3187256,197.0582275,178.3221588,190.0451813,187.4024506,192.7024231,192.9657135,
48317,Martin County (TX),159.557724,169.7712555,167.7414856,179.1792908,199.9550171,191.9144135,166.6649628,190.1112976,178.815567,178.7000427,180.4725189,199.8423462,203.4123993,231.5233765,217.5829926,211.5662231,207.8899689,209.2621918,218.2075043,221.2402039,234.4898834,283.0241089,308.6965332,292.8176575,
48319,Mason County (TX),58.73220062,57.0292511,60.97113037,62.00051117,63.92815018,69.47766113,69.44609833,74.19127655,81.98880768,80.53527832,91.29251099,94.69909668,103.21521,104.2876663,110.0829086,117.4207382,116.7399216,117.4758682,117.8219528,117.3309708,125.2059479,119.2850494,124.5622406,139.4379578,
48321,Matagorda County (TX),1252.477173,1245.811401,1251.294189,1314.455444,1444.063599,1525.160767,1516.25415,1582.59082,1564.80188,1662.532959,1726.625122,1618.484131,1485.001587,1529.019775,1613.249023,1514.697266,1560.657959,1659.417603,1715.437012,1589.308716,1727.519165,1711.535889,1779.634155,1696.368408,
48323,Maverick County (TX),599.8756714,657.7156982,746.8045044,746.9068604,791.5306396,875.3660889,886.7356567,894.2677002,878.0722046,933.3651733,994.4658203,984.6370239,961.2034912,1035.098633,1088.104004,1154.395874,1175.371704,1281.8396,1385.224854,1439.18335,1513.21521,1564.720337,1624.721191,1689.696167,
48325,Medina County (TX),364.467041,389.3947449,398.1604004,433.3337097,462.5467529,519.7238159,576.4034424,592.4511719,628.5966797,695.7567139,715.3712158,717.8786011,720.6621704,699.1583252,686.4855957,687.6231689,700.0076904,723.1831055,688.2723389,661.9047241,694.1507568,692.6287842,711.138855,761.6928711,
48327,Menard County (TX),55.5461998,57.53657913,62.28305817,63.55480957,70.00388336,75.4787674,85.15019226,89.39736938,93.52516174,83.37296295,77.43113708,73.40943909,74.52217865,67.32421875,67.9829483,60.94657898,58.59745026,60.05334854,58.73228073,62.19123077,59.26644135,55.51671982,58.58747864,60.42197037,
48329,Midland County (TX),8809.836914,10263.08594,10556.68457,10535.59375,11144.62793,11574.58105,10682.94629,12248.09766,13301.20117,10938.57324,9245.486328,10272.32715,10647.56348,9958.365234,9801.996094,8988.395508,9674.34375,10282.57715,10410.01563,12229.87305,11685.41992,12938.81543,14709.4082,15396.20605,
48331,Milam County (TX),497.3156738,544.6131592,595.3267822,595.7813721,581.0973511,590.1743164,579.6305542,615.0152588,619.4511108,650.9321899,705.8439331,720.5874634,718.9667358,721.1353149,775.7189331,833.2203979,854.1150513,904.3855591,817.0148926,670.5928345,710.0769043,697.0686035,718.6089478,739.7501831,
48333,Mills County (TX),83.90749359,83.44699097,88.74004364,93.8249588,95.1832428,107.2112427,120.9971619,128.1543121,128.5734711,143.0053864,154.4140472,154.6760864,166.3583069,183.2758484,196.5083466,197.9345551,198.7324524,191.3009338,188.8592682,189.4786987,195.6101532,189.5264435,198.5259094,206.9513092,
48335,Mitchell County (TX),205.9317932,206.2765503,197.502121,206.210434,226.4927063,226.0322723,216.4477081,243.05867,249.4411469,249.6555939,262.815094,278.2215271,271.8184204,267.7408752,264.9064636,250.8975525,254.0677032,251.7014771,259.4415283,280.4227905,287.3453979,288.5923767,300.6182556,324.3759766,
48337,Montague County (TX),303.6716919,297.2924194,298.1114502,314.0270996,339.4920349,363.0122986,368.5246277,413.1051025,415.4856262,415.4680176,415.8280334,405.515625,409.5308228,422.4350281,453.2832947,476.294342,467.4458618,507.4286194,534.6401367,510.4434814,533.5698853,543.2131348,563.0565186,621.8700562,
48339,Montgomery County (TX),3275.249756,3506.900635,3854.638428,4222.442383,4742.932617,5129.452637,5253.537598,5821.69873,6487.054199,6780.431152,7384.478516,7515.506836,7958.998535,7935.849121,8591.289063,9542.801758,10309.73438,11207.90137,11604.31152,11746.68164,12435.80273,13319.03809,14184.8916,15346.04688,
48341,Moore County (TX),931.3708496,945.6021729,926.2025146,943.1207275,1046.595947,1044.989624,1016.439087,1191.863159,1203.514038,1126.804199,1070.008545,1259.672607,1190.807861,1196.167847,1442.739136,1345.516113,1420.15564,1561.932617,1433.396118,1664.366089,1594.703369,1700.388672,1820.98877,1982.82251,
48343,Morris County (TX),331.8092957,306.8487549,306.0143127,322.6025391,337.3856506,365.6612854,419.914856,486.5890503,438.0078735,438.094635,501.780304,516.9483032,479.9011536,490.9663086,623.4822388,614.9911499,652.7095947,679.9638062,643.5891113,555.8627319,643.7914429,694.7061157,722.2213135,821.3276978,
48345,Motley County (TX),27.0429306,28.95684052,31.13681984,34.49879074,37.04367065,39.17366028,36.98447037,40.64410019,38.10377884,38.32751083,40.6942215,39.13142014,41.4770813,42.33808136,44.37459946,43.78207016,39.82838821,43.49705124,46.27347946,44.74710083,49.07709885,42.75820923,44.38240814,38.01491165,
48347,Nacogdoches County (TX),1159.303345,1158.938721,1161.510864,1185.77771,1184.915161,1260.604004,1379.00415,1440.247559,1463.926514,1582.383667,1714.834595,1720.833618,1719.000366,1823.156128,1990.577515,2026.388306,2053.922119,2166.950195,2240.333496,2109.304932,2205.321045,2258.868896,2383.013916,2334.472656,
48349,Navarro County (TX),833.3118896,799.0665283,819.7548828,843.015625,929.6051025,1020.156921,1101.901001,1204.482422,1246.726929,1350.980225,1423.215454,1415.319824,1445.004883,1437.732056,1517.741943,1563.138428,1593.368042,1666.557373,1697.393555,1670.756104,1761.828857,1864.519897,1954.273315,2136.037598,
48351,Newton County (TX),112.426033,121.6199265,128.3314972,134.9977417,149.3235474,153.4947052,169.0627136,169.0594025,169.5851746,175.0843353,182.8999329,167.9866638,167.1575623,161.0001831,169.9018555,176.4239349,170.7124481,179.5907135,180.9350433,168.0352936,177.593811,172.4504242,178.1740112,181.8607788,
48353,Nolan County (TX),421.2337341,413.2760315,423.5289001,428.9847412,447.2260437,466.0067444,503.5102844,543.6809082,553.8355713,541.3640747,562.6559448,544.0830078,556.2252808,572.8096313,600.1949463,605.319458,617.4595337,655.1707764,692.7265625,654.8447266,696.5445557,709.0783081,730.96521,727.1616211,
48355,Nueces County (TX),10525.7832,10233.17773,10426.89258,10536.35156,10880.75195,11266.44824,11884.69531,12332.44043,12609.38965,13407.77734,13585.30664,14334.3877,14233.55957,14710.2793,17188.84766,15710.86719,16022.3291,17189.17773,16304.57715,16053.96094,16848.43555,17566.7207,18645.42578,19098.56055,
48357,Ochiltree County (TX),415.1083374,500.7489929,482.1300354,491.9760132,520.2709961,527.2405396,542.7453613,636.3634644,816.5524902,786.2625122,718.4533081,816.2346802,783.5928955,693.3078003,711.55896,618.9483643,630.6639404,675.6495972,688.6400757,693.822876,740.8703003,841.2712402,905.4537964,933.7475586,
48359,Oldham County (TX),84.27809906,96.16625977,106.6270599,108.999649,119.6201324,112.0707703,108.3072968,118.1216812,128.303772,134.8657074,135.2164764,140.0516357,139.6783142,134.9766541,130.136795,111.6515579,104.7942123,102.1344833,92.56285095,98.57581329,103.1682663,110.0928802,115.2217026,133.8869476,
48361,Orange County (TX),1812.895752,1817.373291,1846.860962,1941.625244,1995.12085,2016.318359,2110.245361,2320.839844,2242.258789,2181.74292,2237.285156,2070.909912,2188.642822,2293.27417,2441.519531,2477.466309,2759.240723,2812.59082,2489.415527,2254.27124,2529.58667,2583.616943,2688.416992,2866.706055,
48363,Palo Pinto County (TX),439.5975952,448.1779785,429.8338928,456.4607849,506.2749634,537.5570068,571.2851563,609.9346313,637.401123,673.225769,709.8430176,699.5855103,680.6862183,726.4456177,797.9348755,887.0776367,940.0205078,964.3477783,982.7080078,910.593811,1012.682922,1036.096436,1068.485962,1120.662964,
48365,Panola County (TX),670.875,652.5536499,723.2633057,770.7357788,850.4452515,808.9228516,793.2404785,872.1189575,912.2081909,787.2751465,734.3002319,826.8652344,809.7235718,863.6911011,928.1843872,947.6799316,1015.593262,1116.408447,1184.223633,1018.19458,1069.205078,1118.686523,1176.064941,1282.394409,
48367,Parker County (TX),794.6389771,778.3708496,826.3834839,855.5036011,933.9970093,1007.94458,1097.375854,1212.455322,1313.458008,1418.512695,1557.580322,1589.072998,1622.072754,1704.927612,1827.188477,1872.143799,1996.141724,2214.058594,2279.840332,2183.598877,2365.521973,2716.489014,2856.95752,3080.304199,
48369,Parmer County (TX),270.5655212,264.3482056,275.866333,290.4484253,312.3486633,331.9111633,340.6959229,460.8148499,483.0567322,504.5210876,525.0755615,537.763855,550.6190186,571.2492676,599.1463013,611.3922729,622.3540649,638.3370361,615.6384888,668.631958,711.6940918,714.4489136,743.5420532,754.87677,
48371,Pecos County (TX),581.2819824,660.3803101,623.8261719,621.1485596,678.8863525,654.0807495,661.1304932,739.3847656,770.6826172,715.9798584,670.2214966,686.8314819,672.6725464,666.0176392,605.3027344,514.0004883,518.3918457,539.3499756,550.7977905,936.9813843,1043.955688,984.6057129,1041.574097,957.0029907,
48373,Polk County (TX),478.8125305,490.6082153,519.6759033,553.3598633,570.4864502,580.3571167,645.3361816,668.2921753,687.857666,738.3139038,793.3439331,787.4246826,804.7747192,846.5064697,888.6957397,895.8847046,913.0595703,954.6278076,968.1659546,1010.508423,1090.326782,1132.340698,1183.577515,1194.403198,
48375,Potter County (TX),4342.858398,4175.114258,4296.506348,4406.077148,4790.747559,5041.160645,5387.59082,5661.091797,5941.165039,6199.604004,6394.65332,6389.866699,6507.121582,6550.828125,6742.876465,6212.088867,6571.059082,6724.86084,6864.071777,7088.948242,7018.114746,7189.049805,7261.207031,7376.979492,
48377,Presidio County (TX),141.8331757,117.2901764,116.2862396,125.7621231,117.9822006,113.8344574,119.1145325,124.7975769,139.3198547,160.4818878,206.1195221,209.4213867,210.1596832,224.6707153,230.245163,222.2103271,222.4921417,230.4519806,239.2666168,252.3130493,289.4104919,295.2295227,294.8789978,319.6231995,
48379,Rains County (TX),76.87902832,75.88733673,77.74176788,86.69743347,97.39985657,109.7107162,113.4576111,119.7165833,128.6002502,145.2682953,164.7003174,160.4761353,153.7330475,153.5361481,165.0379181,180.5196533,179.4960175,188.2378998,182.2281952,180.4283447,197.7989655,191.1074677,198.3419037,217.6410522,
48381,Randall County (TX),1113.417969,1099.760864,1154.023682,1228.482056,1326.90564,1338.595703,1439.022949,1467.454468,1531.128906,1643.111694,1773.000977,1726.019531,1822.267456,1874.987305,2019.137695,2468.732666,2506.880127,2603.680176,2583.730957,2550.3396,2678.686523,2734.717041,2795.234375,2838.990479,
48383,Reagan County (TX),124.4938583,137.5011902,133.2987976,142.6454773,156.2853241,169.0862732,158.2740326,173.4863434,169.9700928,151.1011963,161.1673431,176.7088013,163.3612976,163.9149323,178.0276642,232.3253937,234.1670227,252.7250824,279.4247437,226.0760193,294.7197266,324.8041077,348.6556702,376.1789551,
48385,Real County (TX),53.69498062,55.98482132,52.30070877,50.36064148,55.12004089,58.2195816,57.07318115,58.69702911,59.51446915,65.30243683,67.87142181,62.82035065,65.01789093,65.23477173,69.94812012,65.50351715,68.53282928,72.83686829,75.75591278,72.1337738,78.02262115,76.67581177,78.53376007,85.43266296,
48387,Red River County (TX),198.0214081,187.6331787,189.2594452,197.2819672,210.8798065,222.3827209,240.3196259,257.5559387,263.0071411,281.004364,298.8890991,271.4650879,264.8641663,268.4988403,282.1703186,285.7721558,291.1283569,289.1307373,272.0166321,265.6203613,278.2035522,271.8559265,283.9241333,283.0013733,
48389,Reeves County (TX),433.835083,419.6327515,429.8282471,478.1856079,491.7648621,509.3542175,535.1357422,558.9730225,593.6608276,600.12854,582.9393311,567.8619995,479.0860596,405.4959106,389.9127808,400.0466614,393.1863708,422.8741455,429.4563904,431.590271,482.1814575,452.897522,479.411438,408.9600525,
48391,Refugio County (TX),373.903656,393.8659058,397.7488708,387.0555115,410.0765991,376.8285217,361.1775208,379.1311951,375.0793152,317.0744019,292.5266418,285.0775452,282.3503113,256.375,262.5369263,240.3990936,237.1502533,253.4233246,276.1059265,300.6112366,299.1316833,292.3005981,305.2440796,319.4602356,
48393,Roberts County (TX),29.16650963,29.25630951,33.10149002,28.85819054,34.04243851,35.32715988,27.62233925,31.21784973,30.96960068,30.05183983,34.69556046,34.46316147,32.34432983,35.29154968,37.55619049,34.56581879,38.62604141,39.7687912,64.65628052,67.52848816,54.82352829,50.582901,54.79552841,45.92174149,
48395,Robertson County (TX),281.8651123,275.7228394,280.0896912,280.6943359,287.6899719,328.7190552,325.3380432,348.679718,334.6166382,337.0765381,349.5418396,356.313385,336.1616516,338.0531311,358.6244507,370.1687622,368.1650696,394.1271057,412.8912354,378.6650085,412.2007751,407.5661316,402.3314819,426.8096924,
48397,Rockwall County (TX),309.0458374,315.7713928,364.3753967,400.3125,444.8188477,506.1137085,589.6063232,666.2615356,734.2088013,849.9519043,980.067749,963.5689697,1009.675293,1065.549683,1170.358643,1246.431641,1344.3125,1439.21167,1532.815308,1505.818848,1633.512573,1680.564087,1748.835327,1850.585083,
48399,Runnels County (TX),261.719574,267.5808716,268.7248535,291.4672241,316.4526367,336.3030701,346.5803223,361.1159363,358.2573242,362.3400879,370.3860779,384.1748352,405.8051453,379.8036194,401.0705872,396.2998047,381.1987,374.4301758,368.1706848,340.5882874,330.490448,329.0041504,339.7635193,359.7907715,
48401,Rusk County (TX),1099.099854,1318.652954,1218.878174,1191.37207,1228.968506,1098.138794,1158.898438,1248.12793,1234.685669,1328.497314,1364.336182,1394.550293,1449.050293,1425.125,1472.700928,1472.604492,1496.449951,1589.277222,1660.905884,1627.730591,1688.703979,1585.898193,1651.086792,1713.015381,
48403,Sabine County (TX),111.089859,112.5198975,121.1805115,134.8372498,151.1438751,162.2664032,184.7490692,202.4675446,201.5224304,206.8514557,223.5767212,230.4696655,229.9266815,240.3068542,259.4480896,233.9991455,247.7556,261.3072205,259.9170837,252.1949158,263.2720337,246.2539063,256.4549866,252.5730743,
48405,San Augustine County (TX),106.9184799,102.9218826,105.8826599,112.7696762,119.7077408,135.6452332,155.3255768,160.3473816,159.4094238,163.1963654,184.2693939,176.5366211,168.6351166,175.5150757,190.074585,192.2944336,197.8177643,200.1084747,202.6936646,179.9009094,200.0320435,197.162384,205.8246155,192.0402374,
48407,San Jacinto County (TX),100.4548492,108.8759918,118.9370499,118.5643768,117.1849823,120.8591766,133.3604736,139.5864105,142.921402,158.5563049,173.5605164,174.767868,177.9557648,200.8547058,209.306778,194.0647736,192.110733,194.1336975,192.6446228,195.2490082,211.6008453,209.4161072,219.9490662,228.6999969,
48409,San Patricio County (TX),1127.795532,1082.105103,978.1625977,1069.946289,1058.256348,1130.473145,1289.865723,1479.431641,1460.4552,1515.569702,1506.107666,1501.969482,1567.052734,1706.940063,1705.356812,1569.898438,1610.70166,1743.004517,1717.601318,1683.686279,1752.759155,1841.537598,1977.735107,2160.911133,
48411,San Saba County (TX),106.8997726,100.9254379,106.9028625,116.2419891,121.3330002,131.2128296,136.2175446,146.5235443,157.6984253,174.4323273,190.748703,187.5415344,182.6680603,195.5931549,206.7350006,206.4368744,199.5575256,199.1587219,192.498703,190.8773346,201.8528137,200.070755,208.111084,200.6843109,
48413,Schleicher County (TX),103.4012527,115.136673,129.0279999,120.054718,131.5866547,136.8271332,134.3557434,151.7028809,152.3412018,123.2386322,124.4346695,129.5579529,120.1628265,127.4031982,129.8598022,119.4238205,122.1732025,131.3635101,134.1481171,132.7187653,137.6891632,161.9880829,168.8893433,196.0014954,
48415,Scurry County (TX),716.3403931,780.5420532,769.5515137,695.1643066,747.7385254,767.9049683,740.6820679,859.187439,860.2317505,766.4976196,789.2692871,826.4923706,773.5487671,762.7437744,782.9171143,740.8086548,734.2895508,781.6633301,815.5731201,833.7860718,935.102417,980.7219238,1043.03833,1192.219971,
48417,Shackelford County (TX),171.3921051,188.2212067,163.4868164,171.0777588,181.6251831,174.464798,169.8661652,193.3649139,206.6687775,174.9830933,169.6162109,202.0961761,229.7045746,226.0205536,249.0101471,187.0618286,211.4997864,222.1313629,226.0478363,251.9965057,242.8057861,281.1584473,297.3298645,404.0445251,
48419,Shelby County (TX),374.7421265,360.9956055,378.6261902,412.4438782,446.1029358,497.7033997,511.0678711,561.2301025,576.6479492,611.8403931,640.4779663,646.4342651,673.2076416,699.3292236,724.4237061,748.2885742,820.6793823,865.1828003,886.6080322,851.3302002,968.7646484,1002.868225,1075.786865,1181.239136,
48421,Sherman County (TX),138.4131927,141.9911346,147.6515961,152.665741,151.6434326,161.7389832,162.6430664,183.2127075,191.1321716,188.7795868,215.5486145,221.9257202,186.2552032,166.9848022,184.8807373,160.6504211,147.6160126,159.9338684,142.7260437,157.871994,156.5899048,182.5110931,194.1701813,191.0200958,
48423,Smith County (TX),4427.871094,4542.186523,4751.690918,4902.120117,5224.472656,5702.27832,6000.857422,6549.427246,7027.79834,7337.20166,7682.091797,7679.490234,7706.531738,7682.03125,8207.183594,8069.946289,8241.600586,8664.576172,8659.106445,8476.541992,8767.359375,9086.016602,9219.955078,9529.103516,
48425,Somervell County (TX),404.6445618,549.6676636,601.8609009,379.8886414,385.5419312,491.4295349,525.6501465,522.5252075,509.0748596,577.6324463,648.8890381,596.4848022,556.1571045,633.1341553,677.0545654,689.5217896,676.737854,670.7848511,1099.397827,811.0110474,797.3154907,769.5028687,813.2311401,773.5847168,
48427,Starr County (TX),698.7906494,807.572937,900.8639526,1079.400024,1194.091431,1191.084839,1033.876343,1013.247131,1011.230713,1009.77179,991.8510742,967.9981079,1018.832825,1063.499146,1080.384521,1024.934692,1036.458374,1089.74646,1138.777588,1198.085571,1287.908936,1298.664551,1344.539917,1382.123291,
48429,Stephens County (TX),361.0728455,363.7037048,424.486084,384.8394775,395.283844,410.5747375,413.3141479,484.5451965,494.0818176,437.2129211,423.8063354,467.9411011,497.3227539,438.3448486,423.1937256,409.1051025,429.8378296,476.7531128,500.2905884,518.4399414,502.8604431,515.2294922,543.8617554,573.3861694,
48431,Sterling County (TX),80.77536011,89.19724274,115.7960205,118.5965729,116.8283386,99.99510193,90.0112381,123.6106262,135.0750885,110.0187683,96.58631897,101.2484207,108.3913193,106.838829,99.47827148,95.69125366,100.3573227,123.7686234,133.4404449,167.5717926,131.2807007,130.2992859,142.4718323,163.0966949,
48433,Stonewall County (TX),95.12641907,89.20868683,84.64389801,75.13987732,81.25428009,83.43392944,82.03746796,89.01756287,84.39679718,76.38835144,70.97016907,71.95765686,75.68833923,74.35260773,79.44329071,76.56414032,79.67540741,84.75816345,82.16831207,78.33992004,80.28926086,82.68321991,86.99063873,93.82208252,
48435,Sutton County (TX),236.8735962,276.0561218,258.3179932,266.4197083,287.2504578,329.3026733,331.4267273,388.1932678,391.9938354,280.4172668,266.571106,330.4147034,361.8256226,349.3006287,372.6113892,374.7541504,406.703949,495.171051,581.3862915,594.9537964,458.0215759,459.5227051,480.3480835,512.8632202,
48437,Swisher County (TX),310.1738892,387.8588257,399.9897156,371.4758606,352.1592407,340.6637878,313.1441345,265.0054932,262.4418945,259.4927673,279.8143921,273.7486877,275.9942017,266.4349365,276.4379883,284.3961487,288.5950317,288.5503845,281.802887,271.8838806,293.8563232,275.4164124,293.4331055,280.8926697,
48439,Tarrant County (TX),34616.32813,34525.27344,35867.39453,37335.48828,39838.60547,42384.14063,45989.79688,49620.10156,53491.86328,57477.375,61224.51172,62020.70703,64697.96875,64590.12891,67098.4375,69070.85156,71563.47656,74804.0625,74917.74219,73994.40625,76916.65625,79883.45313,83958.53125,87616.53906,
48441,Taylor County (TX),3325.481934,3248.871094,3279.793213,3359.669189,3586.40625,3765.53418,4067.697266,4201.902344,4293.633301,4409.358398,4566.101074,4508.582031,4525.104492,4599.897461,4758.549316,4655.161133,4878.525879,5030.568359,5056.838867,5003.132813,5157.60498,5259.121094,5482.537598,5615.66748,
48443,Terrell County (TX),35.35840988,35.69417953,30.53056908,30.94235992,31.98756981,34.3401413,37.06882095,33.94673157,35.62380981,34.84204865,39.73947906,34.96590042,32.82231903,29.38995934,29.22143936,33.17327881,36.02275848,33.15842819,31.73510933,42.7986412,44.2890892,46.22780991,46.57501984,55.0291214,
48445,Terry County (TX),313.0246887,373.2221985,421.3935547,434.8450623,458.6498413,458.27771,471.9450684,516.0203247,453.1200867,467.9827576,494.1505127,497.9920654,471.2947998,469.3710022,505.4701843,477.3069458,443.8251038,451.0405579,469.6101074,474.6690063,492.6117859,485.7998047,510.122345,509.7046204,
